filename,width,height,class,xmin,ymin,xmax,ymax
s-107-_jpg.rf.3a5b4cf991cd1ccd07494cc6627518c5.jpg,640,640,EUS,401,332,470,400
s-107-_jpg.rf.3a5b4cf991cd1ccd07494cc6627518c5.jpg,640,640,EUS,203,310,279,388
n-68-_jpg.rf.0f08a969fcf6e153760f81a2f17f8567.jpg,640,640,Eye_disease,135,254,218,329
s-157-_jpg.rf.5d08ea2e5d1ef765e2d3fe0a63f5b9fb.jpg,640,640,Rotten_gills,323,246,537,460
n-278-_jpg.rf.0e43633a7abd65189d232d7ef4182beb.jpg,640,640,Body_Worms,217,244,260,289
n-278-_jpg.rf.0e43633a7abd65189d232d7ef4182beb.jpg,640,640,Body_Worms,149,244,194,273
n-278-_jpg.rf.0e43633a7abd65189d232d7ef4182beb.jpg,640,640,Body_Worms,112,285,165,314
n-278-_jpg.rf.0e43633a7abd65189d232d7ef4182beb.jpg,640,640,Body_Worms,183,414,220,459
n-278-_jpg.rf.0e43633a7abd65189d232d7ef4182beb.jpg,640,640,Body_Worms,157,358,224,391
n-278-_jpg.rf.0e43633a7abd65189d232d7ef4182beb.jpg,640,640,Body_Worms,180,296,228,336
n-87-_jpg.rf.88e7d820e7e88c614826f40708ee9528.jpg,640,640,Eye_disease,336,244,407,313
n-371-_jpg.rf.04b18250cb59a7cf8bc8aa06eb5a7c75.jpg,640,640,EUS,225,112,299,314
image_10_1_jpg.rf.3a4a007f3b49fbacdc38055827fa6b79.jpg,640,640,EUS,436,232,523,307
n-175-_jpg.rf.b32a53c39633db5a2e480e5ad94b92f4.jpg,640,640,EUS,369,223,499,391
n-175-_jpg.rf.b32a53c39633db5a2e480e5ad94b92f4.jpg,640,640,Fin_lesions,181,225,263,337
n-38-_jpg.rf.3df7ad036e5e0deb52e03a933395b035.jpg,640,640,Eye_disease,274,430,385,488
s-1-_jpg.rf.0cd472aa499bcd1b7c437b2da81dae01.jpg,640,640,Eye_disease,171,375,197,409
s-1-_jpg.rf.0cd472aa499bcd1b7c437b2da81dae01.jpg,640,640,Fin_lesions,390,347,480,415
n-347-_jpg.rf.e514317a55d637f034cb30192d00972f.jpg,640,640,Fin_lesions,469,130,594,255
n-383-_jpg.rf.599a5459411b9daa4bb4618bb48bca62.jpg,640,640,Fin_lesions,229,467,403,601
s-111-_jpg.rf.b66b963a7d1466b8fb9a0584f839a5cf.jpg,640,640,EUS,539,277,610,348
s-111-_jpg.rf.b66b963a7d1466b8fb9a0584f839a5cf.jpg,640,640,EUS,480,273,532,325
s-111-_jpg.rf.b66b963a7d1466b8fb9a0584f839a5cf.jpg,640,640,EUS,365,252,425,325
s-111-_jpg.rf.b66b963a7d1466b8fb9a0584f839a5cf.jpg,640,640,EUS,249,254,331,337
n-10-_jpg.rf.87cbb5c66f36fc5bb4975263701eae19.jpg,640,640,Eye_disease,169,215,359,357
n-255-_jpg.rf.4116ecd463b82aac863071ca552afebd.jpg,640,640,Body_Worms,262,310,319,368
n-80-_jpg.rf.0d3fc13c5458b0b2e25e8ecf12ff8875.jpg,640,640,EUS,94,297,221,423
s-75-_jpg.rf.34b96431f65f9082d9fc439172508fdd.jpg,640,640,EUS,187,418,286,473
s-75-_jpg.rf.34b96431f65f9082d9fc439172508fdd.jpg,640,640,Fin_lesions,174,1,368,178
n-94-_jpg.rf.ffb5f6493b472e39c3623a6da1438e47.jpg,640,640,Eye_disease,308,268,372,356
IMG20230921160402_jpg.rf.a179ac5ad38ecceb8154d5e6e61aa0a9.jpg,640,640,Rotten_gills,210,306,455,581
s-176-_jpg.rf.46ef8b729b9de165cf847baff67dfb99.jpg,640,640,Fin_lesions,196,437,396,639
IMG20230921153434_jpg.rf.0ffc7cd90384477c80acaa97d1c6b994.jpg,640,640,EUS,290,177,369,295
n-97-_jpg.rf.c9cdf48ec8b8df72dd36dbb0c7449566.jpg,640,640,Eye_disease,299,282,341,331
n-86-_jpg.rf.0007e0f555540395ff1ada348540dabe.jpg,640,640,Eye_disease,194,291,263,352
n-368-_jpg.rf.59f01a8f23ee77eeec94df4d380860e0.jpg,640,640,Rotten_gills,484,201,547,311
n-368-_jpg.rf.59f01a8f23ee77eeec94df4d380860e0.jpg,640,640,Fin_lesions,3,257,61,373
s-197-_jpg.rf.ff413607253d8849cbdaf9b4f60f3052.jpg,640,640,Rotten_gills,177,135,300,328
n-54-_jpg.rf.61cce49bd157498a6f8851babdf8e83d.jpg,640,640,Eye_disease,284,257,418,390
n-257-_jpg.rf.765679aac1539bfdb92be19aeefcfc4a.jpg,640,640,Body_Worms,276,173,370,304
IMG20230921152111_jpg.rf.ff29026e410e55cd96d6815f38e81266.jpg,640,640,Rotten_gills,330,135,469,341
n-128-_jpg.rf.6cf283f0dde4435193607667c7ff3887.jpg,640,640,EUS,195,274,301,456
n-128-_jpg.rf.6cf283f0dde4435193607667c7ff3887.jpg,640,640,Eye_disease,310,469,403,531
s-266-_jpg.rf.0dbc9c47620fefc74ac5e8c4c8874e7d.jpg,640,640,EUS,149,254,254,359
s-266-_jpg.rf.0dbc9c47620fefc74ac5e8c4c8874e7d.jpg,640,640,EUS,277,238,342,322
s-266-_jpg.rf.0dbc9c47620fefc74ac5e8c4c8874e7d.jpg,640,640,EUS,394,229,471,307
s-266-_jpg.rf.0dbc9c47620fefc74ac5e8c4c8874e7d.jpg,640,640,EUS,489,213,534,274
image_136_4_jpg.rf.a1bdc08b94ed02aaa9644bad35865f07.jpg,640,640,EUS,263,206,427,322
image_136_4_jpg.rf.a1bdc08b94ed02aaa9644bad35865f07.jpg,640,640,EUS,237,304,397,420
n-367-_jpg.rf.7511c3aa37f9edbd848cdf36f93c07ca.jpg,640,640,EUS,242,180,451,349
n-367-_jpg.rf.7511c3aa37f9edbd848cdf36f93c07ca.jpg,640,640,Fin_lesions,256,462,419,569
s-87-_jpg.rf.aef07de76d9789a3bf7d74c1eeefbd8f.jpg,640,640,Rotten_gills,201,247,323,368
n-236-_jpg.rf.21bba7b53c726cf28c5d42f32f197368.jpg,640,640,Body_Worms,417,292,514,410
n-236-_jpg.rf.21bba7b53c726cf28c5d42f32f197368.jpg,640,640,Body_Worms,247,272,368,391
n-236-_jpg.rf.21bba7b53c726cf28c5d42f32f197368.jpg,640,640,Body_Worms,224,411,283,470
n-236-_jpg.rf.21bba7b53c726cf28c5d42f32f197368.jpg,640,640,Body_Worms,473,147,573,247
n-236-_jpg.rf.21bba7b53c726cf28c5d42f32f197368.jpg,640,640,Body_Worms,263,100,399,236
n-419-_jpg.rf.1504abb20ea3f8e2140742274a7f3a07.jpg,640,640,Fin_lesions,383,138,536,274
IMG20230921153128_jpg.rf.99c48ea3805700dbb2fab55e653c2ee2.jpg,640,640,Fin_lesions,168,390,358,641
IMG20230921153128_jpg.rf.99c48ea3805700dbb2fab55e653c2ee2.jpg,640,640,EUS,301,160,418,233
n-40-_jpg.rf.9cd46d178abb2684fc6aef909bede4a4.jpg,640,640,Eye_disease,341,287,435,415
n-435-_jpg.rf.8550b69ea2d8acfd283f4cec2072be1e.jpg,640,640,Rotten_gills,152,306,223,376
n-386-_jpg.rf.bba1c6f9f6a088cf5de146335f86d46a.jpg,640,640,Fin_lesions,509,283,635,409
s-261-_jpg.rf.51d8c5987cc9d2305faa28205e86cd9b.jpg,640,640,EUS,215,214,348,345
n-222-_jpg.rf.cb8c3d74a11a46f4594a274f55c05ce8.jpg,640,640,Body_Worms,318,220,403,297
n-222-_jpg.rf.cb8c3d74a11a46f4594a274f55c05ce8.jpg,640,640,Body_Worms,192,323,256,388
n-222-_jpg.rf.cb8c3d74a11a46f4594a274f55c05ce8.jpg,640,640,Body_Worms,265,309,369,397
n-222-_jpg.rf.cb8c3d74a11a46f4594a274f55c05ce8.jpg,640,640,Body_Worms,213,180,247,212
n-222-_jpg.rf.cb8c3d74a11a46f4594a274f55c05ce8.jpg,640,640,Body_Worms,263,184,293,227
n-222-_jpg.rf.cb8c3d74a11a46f4594a274f55c05ce8.jpg,640,640,Body_Worms,309,168,346,200
n-411-_jpg.rf.1861732506dccdd6a143e886fefb75c4.jpg,640,640,Fin_lesions,145,254,463,508
s-263-_jpg.rf.a01c03381c208da65b8c431dd88b0f40.jpg,640,640,EUS,305,277,400,371
n-295-_jpg.rf.780876bc1fcc19bdd3bfdfa9e497ab65.jpg,640,640,Body_Worms,330,323,395,368
n-295-_jpg.rf.780876bc1fcc19bdd3bfdfa9e497ab65.jpg,640,640,Body_Worms,391,363,420,408
n-174-_jpg.rf.57128a713cc5bb45a918e2b992aa8193.jpg,640,640,EUS,292,252,472,430
n-174-_jpg.rf.57128a713cc5bb45a918e2b992aa8193.jpg,640,640,Fin_lesions,80,293,190,451
s-186-_jpg.rf.d727589f598599a73fd1aef5e8e2d172.jpg,640,640,Rotten_gills,299,215,375,349
IMG20230921155523_jpg.rf.6f06971ab568c3acb7a7e2ecf90c9643.jpg,640,640,Fin_lesions,322,1,556,582
s-260-_jpg.rf.1cac78c41dc2f6347f78ed4f16602df5.jpg,640,640,EUS,295,289,395,387
s-136-_jpg.rf.211ab96ed6de79e608dde3ef01189acb.jpg,640,640,Rotten_gills,249,250,420,347
s-268-_jpg.rf.d6bb23424f543fd3f117fcfb4c96b5b5.jpg,640,640,EUS,140,353,215,427
s-268-_jpg.rf.d6bb23424f543fd3f117fcfb4c96b5b5.jpg,640,640,EUS,226,338,311,423
s-268-_jpg.rf.d6bb23424f543fd3f117fcfb4c96b5b5.jpg,640,640,EUS,331,306,458,383
IMG20230921152131_jpg.rf.e2a529e3e96c5101e24bff783630eb9e.jpg,640,640,Rotten_gills,293,217,391,345
s-127-_jpg.rf.058df0e0d1ff56b8f946f585e008746c.jpg,640,640,Rotten_gills,169,258,395,417
n-226-_jpg.rf.84cb65a263956d498d316515aa9ffd03.jpg,640,640,Body_Worms,247,271,309,317
n-226-_jpg.rf.84cb65a263956d498d316515aa9ffd03.jpg,640,640,Body_Worms,318,200,415,267
n-226-_jpg.rf.84cb65a263956d498d316515aa9ffd03.jpg,640,640,Body_Worms,314,299,343,323
n-226-_jpg.rf.84cb65a263956d498d316515aa9ffd03.jpg,640,640,Body_Worms,325,352,344,379
ikan_ikan_Gurame_181_jpg.rf.68cb93f9cec21fa11c5a563254a21c93.jpg,640,640,Body_Worms,502,218,594,297
n-317-_jpg.rf.aac39eed6b32e026abea34afff8f0ac7.jpg,640,640,Fin_lesions,501,281,587,367
n-317-_jpg.rf.aac39eed6b32e026abea34afff8f0ac7.jpg,640,640,Fin_lesions,344,134,510,240
IMG20230921153733_jpg.rf.174ee03574cca1e93d7f2db3c656271e.jpg,640,640,Rotten_gills,420,297,574,422
IMG20230921150951_jpg.rf.9b5c240c8a132dc633bb39f182872ce4.jpg,640,640,Fin_lesions,269,408,324,488
n-447-_jpg.rf.69316a0bc870bf14a8c2484d7e07e7ef.jpg,640,640,Rotten_gills,55,302,286,489
n-447-_jpg.rf.69316a0bc870bf14a8c2484d7e07e7ef.jpg,640,640,Rotten_gills,395,307,499,466
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,203,375,253,473
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,120,277,176,432
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,43,333,107,455
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,376,105,514,204
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,234,44,295,100
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,182,105,256,187
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,320,136,358,168
n-293-_jpg.rf.798f649197aa3d209b049768cde407bb.jpg,640,640,Body_Worms,420,250,473,316
n-465-_jpg.rf.7b1da8f672f1462236b01192e16d11b0.jpg,640,640,Rotten_gills,306,206,494,274
n-257-_jpg.rf.e1e0f4292cb410ada87e0974a66ca619.jpg,640,640,Body_Worms,262,171,365,308
n-398-_jpg.rf.b03829d584ec80e7893bed1d97767b93.jpg,640,640,Fin_lesions,236,235,451,451
n-183-_jpg.rf.e4d0995e029caf3ef6570a83a5d36757.jpg,640,640,Eye_disease,168,234,224,287
n-183-_jpg.rf.e4d0995e029caf3ef6570a83a5d36757.jpg,640,640,EUS,275,189,378,287
s-131-_jpg.rf.bd56f64cbd1f84f4e37526be13021648.jpg,640,640,Fin_lesions,167,251,447,531
s-153-_jpg.rf.7c96da36439f50be2179d8bc8503acdc.jpg,640,640,Rotten_gills,219,357,400,469
n-396-_jpg.rf.3478e8a133c4b05187e92af7f91474c3.jpg,640,640,Fin_lesions,280,309,400,533
n-396-_jpg.rf.3478e8a133c4b05187e92af7f91474c3.jpg,640,640,Rotten_gills,24,26,150,103
n-326-_jpg.rf.4da04a3dcfb3743da7714488cd030d9e.jpg,640,640,Fin_lesions,335,230,484,367
n-359-_jpg.rf.2543ed4479ec485fb1385f6e21333bb4.jpg,640,640,Body_Worms,375,254,481,361
n-359-_jpg.rf.2543ed4479ec485fb1385f6e21333bb4.jpg,640,640,Body_Worms,352,278,385,342
n-359-_jpg.rf.2543ed4479ec485fb1385f6e21333bb4.jpg,640,640,Body_Worms,264,306,325,378
n-359-_jpg.rf.2543ed4479ec485fb1385f6e21333bb4.jpg,640,640,Eye_disease,226,246,277,291
s-57-_jpg.rf.9836d93cb796bab4508320a1d76777b0.jpg,640,640,EUS,235,395,325,485
IMG20230921152559_jpg.rf.fd64d8da771af7166e852e3249d01524.jpg,640,640,Rotten_gills,140,178,265,355
IMG20230921155833_jpg.rf.2736852bd8576a26ae69020607fb3fe3.jpg,640,640,EUS,321,391,374,454
IMG20230921155833_jpg.rf.2736852bd8576a26ae69020607fb3fe3.jpg,640,640,EUS,372,228,431,308
IMG20230921155833_jpg.rf.2736852bd8576a26ae69020607fb3fe3.jpg,640,640,EUS,365,123,403,165
IMG20230921155833_jpg.rf.2736852bd8576a26ae69020607fb3fe3.jpg,640,640,Fin_lesions,333,3,472,94
n-410-_jpg.rf.1254bad40428ec15cd7b6ae9219666a8.jpg,640,640,Fin_lesions,222,349,382,448
s-254-_jpg.rf.331c996a853e812c490e57415c5c1c90.jpg,640,640,Rotten_gills,318,272,412,421
IMG20230921154544_jpg.rf.59fb4d5d6ede1683a23c1395b05591cd.jpg,640,640,EUS,244,282,333,358
IMG20230921154544_jpg.rf.59fb4d5d6ede1683a23c1395b05591cd.jpg,640,640,EUS,251,387,320,489
IMG20230921154544_jpg.rf.59fb4d5d6ede1683a23c1395b05591cd.jpg,640,640,EUS,268,159,339,240
s-289-_jpg.rf.7fc872444af8ad5f4df4901be2f14fc9.jpg,640,640,Fin_lesions,125,313,608,462
n-194-_jpg.rf.42b23011e2be87b6c23c5afd054c70bd.jpg,640,640,EUS,193,220,351,339
n-476-_jpg.rf.d8cc7cb9be8ba126739c50c94bd1058a.jpg,640,640,Rotten_gills,304,417,410,472
n-377-_jpg.rf.0e30a84c5156225742f79b4cfc2bb7ce.jpg,640,640,EUS,161,169,311,352
n-377-_jpg.rf.0e30a84c5156225742f79b4cfc2bb7ce.jpg,640,640,Eye_disease,300,363,376,439
s-209-_jpg.rf.1394c8b873a7eff5b76e9063bea9cce0.jpg,640,640,Fin_lesions,295,58,496,393
n-79-_jpg.rf.49d9c79ddbefa0f7c719158252dc2cfe.jpg,640,640,EUS,147,119,307,220
s-137-_jpg.rf.d8b4f52b6abb664885d4b1a4437458e3.jpg,640,640,Rotten_gills,179,141,393,378
n-375-_jpg.rf.0da151d780b66e65c9656373916e9533.jpg,640,640,EUS,444,196,524,315
n-432-_jpg.rf.b42ef0dc7d7110de5cc81722d17aaba2.jpg,640,640,Fin_lesions,212,37,298,123
n-458-_jpg.rf.fdbfe8e661a58759fec578ebfc6b5a6b.jpg,640,640,Eye_disease,180,262,283,365
n-458-_jpg.rf.fdbfe8e661a58759fec578ebfc6b5a6b.jpg,640,640,Rotten_gills,238,127,439,266
s-7-_jpg.rf.a2977adb186af66a5beac1191a9e2613.jpg,640,640,Fin_lesions,225,221,358,384
n-329-_jpg.rf.728b414786cf0173f682f0dd9f24666a.jpg,640,640,Fin_lesions,75,226,309,403
s-304-_jpg.rf.08a92fb7cc52726942dce085f4b3becc.jpg,640,640,Rotten_gills,330,194,445,393
image_47_0_jpg.rf.89c601ebf14b36ad217661ca01a52647.jpg,640,640,EUS,130,21,385,431
s-44-_jpg.rf.d2058de2dd295fe03f75b04a109b02a5.jpg,640,640,Rotten_gills,150,218,335,440
n-412-_jpg.rf.a8929aa82c2cbc567a81988145aa9261.jpg,640,640,Fin_lesions,191,475,327,554
s-62-_jpg.rf.9854f73868a711c2f8d7a5e1ebff0826.jpg,640,640,EUS,276,464,387,575
n-438-_jpg.rf.c87c8be2116c0cdb2c4120c5aabee4fa.jpg,640,640,Rotten_gills,207,174,449,486
n-34-_jpg.rf.674370f398f7f936c1ca78bec8172487.jpg,640,640,Eye_disease,451,295,494,345
s-136-_jpg.rf.2ad68b2cc49fbd65d7a2837004da6cdd.jpg,640,640,Rotten_gills,261,223,416,379
n-41-_jpg.rf.b2f8b465904b412c1e720be84ebbc450.jpg,640,640,Eye_disease,276,239,401,353
s-273-_jpg.rf.f030ea47d88b3850529c4b526debd8f2.jpg,640,640,Fin_lesions,1,302,159,502
s-273-_jpg.rf.f030ea47d88b3850529c4b526debd8f2.jpg,640,640,EUS,335,392,452,480
s-273-_jpg.rf.f030ea47d88b3850529c4b526debd8f2.jpg,640,640,EUS,495,406,561,502
n-61-_jpg.rf.d9aa3dfdec810feb7bec51b42455b1cc.jpg,640,640,Eye_disease,286,134,383,249
n-61-_jpg.rf.d9aa3dfdec810feb7bec51b42455b1cc.jpg,640,640,EUS,159,287,386,428
s-213-_jpg.rf.a52eb42e366591a55cfbb0394a84a659.jpg,640,640,EUS,281,231,397,347
IMG20230921151631_jpg.rf.2a360203cefdb5a9e01c588e4ccba161.jpg,640,640,Rotten_gills,238,275,453,424
n-324-_jpg.rf.24e5c1e2a817988eb8b24aa6116d0aab.jpg,640,640,Fin_lesions,432,226,557,451
n-40-_jpg.rf.991a755af31830b3feb03f57716e4e18.jpg,640,640,Eye_disease,198,236,311,349
n-421-_jpg.rf.49531805549401156ea7147de5e08d55.jpg,640,640,Fin_lesions,68,238,335,460
n-279-_jpg.rf.d9c028b3f1ac15c8b04b092b346b4656.jpg,640,640,Body_Worms,243,271,308,319
n-279-_jpg.rf.d9c028b3f1ac15c8b04b092b346b4656.jpg,640,640,Body_Worms,311,196,407,276
n-279-_jpg.rf.d9c028b3f1ac15c8b04b092b346b4656.jpg,640,640,Body_Worms,315,298,336,327
n-279-_jpg.rf.d9c028b3f1ac15c8b04b092b346b4656.jpg,640,640,Body_Worms,325,350,351,379
n-279-_jpg.rf.d9c028b3f1ac15c8b04b092b346b4656.jpg,640,640,Body_Worms,221,348,240,371
n-469-_jpg.rf.d66b05fb4e210ab2b27edc88e986d3f2.jpg,640,640,Rotten_gills,255,283,363,421
s-192-_jpg.rf.2e6fa071ec6f2411ba31fb320fe30093.jpg,640,640,Rotten_gills,303,233,479,335
n-157-_jpg.rf.f37ee5505728726be334a03d8ad75d46.jpg,640,640,EUS,440,256,496,371
n-26-_jpg.rf.749b1a3a9dbf78d390610a92068afc41.jpg,640,640,Eye_disease,142,117,413,321
n-15-_jpg.rf.934f4f8a198fec048cc6b7c3af51610a.jpg,640,640,Eye_disease,320,185,430,293
s-244-_jpg.rf.ce3e34f346c47da26b0c74aff3494b05.jpg,640,640,Rotten_gills,263,245,360,314
s-96-_jpg.rf.94bf93c132cd89de845ad20654bc4b0e.jpg,640,640,EUS,212,222,312,335
s-156-_jpg.rf.81cdefa9529cba7de28579a5ab07f76b.jpg,640,640,Rotten_gills,203,237,342,377
n-364-_jpg.rf.0172f171a5f474b43944c45a34b13207.jpg,640,640,Fin_lesions,20,125,154,258
IMG20230921152230_jpg.rf.4f346dd3e985d900095468c855b0f8d3.jpg,640,640,EUS,156,81,204,292
n-22-_jpg.rf.aba58c67d3afab72d0a0e6bf3a2a37fe.jpg,640,640,Eye_disease,350,405,399,447
s-102-_jpg.rf.c108c545ab82bb587ddfa884d908d4ae.jpg,640,640,EUS,254,266,339,352
n-368-_jpg.rf.4deaa443ba3cd376a87fb8a3ddd04354.jpg,640,640,Rotten_gills,82,336,169,423
n-368-_jpg.rf.4deaa443ba3cd376a87fb8a3ddd04354.jpg,640,640,Fin_lesions,567,294,641,380
n-297-_jpg.rf.ae140ac54e93f79f50a81a40ac96bf7c.jpg,640,640,Body_Worms,414,332,463,369
n-297-_jpg.rf.ae140ac54e93f79f50a81a40ac96bf7c.jpg,640,640,Body_Worms,436,288,481,333
s-232-_jpg.rf.4063b2be3df54284d6a79366c4940c6d.jpg,640,640,EUS,342,290,454,347
n-387-_jpg.rf.39a88f760cd3e43193b2d091e279c65a.jpg,640,640,Rotten_gills,305,232,429,361
s-270-_jpg.rf.109f3b26d87e8582bd26fbba2c5e662f.jpg,640,640,EUS,248,326,301,411
s-270-_jpg.rf.109f3b26d87e8582bd26fbba2c5e662f.jpg,640,640,EUS,217,189,324,296
s-270-_jpg.rf.109f3b26d87e8582bd26fbba2c5e662f.jpg,640,640,Fin_lesions,284,116,428,261
n-237-_jpg.rf.452172d9f23d4268558fafe0db6c14c5.jpg,640,640,Body_Worms,429,270,456,295
n-237-_jpg.rf.452172d9f23d4268558fafe0db6c14c5.jpg,640,640,Body_Worms,472,262,496,295
n-237-_jpg.rf.452172d9f23d4268558fafe0db6c14c5.jpg,640,640,Body_Worms,500,239,531,282
n-237-_jpg.rf.452172d9f23d4268558fafe0db6c14c5.jpg,640,640,Body_Worms,531,305,556,337
n-237-_jpg.rf.452172d9f23d4268558fafe0db6c14c5.jpg,640,640,Body_Worms,427,415,453,442
IMG20230921155537_jpg.rf.a084ecaf3f346b38fac978166ac47744.jpg,640,640,Fin_lesions,455,271,604,415
IMG20230921155537_jpg.rf.a084ecaf3f346b38fac978166ac47744.jpg,640,640,Fin_lesions,3,427,435,558
s-239-_jpg.rf.2e91ca0fdcb9fddebe2a6e9b87e609fc.jpg,640,640,Eye_disease,279,377,373,479
n-465-_jpg.rf.2787b2bb65edc0e7687def55ac38e9df.jpg,640,640,Rotten_gills,317,227,501,273
n-95-_jpg.rf.0e86967b9954c7fa760992f522cead97.jpg,640,640,Eye_disease,240,197,381,338
robo-48-_jpg.rf.38fdab8274ba58853e2201aa2b7f4516.jpg,640,640,EUS,269,197,404,227
robo-48-_jpg.rf.38fdab8274ba58853e2201aa2b7f4516.jpg,640,640,EUS,102,237,341,287
robo-48-_jpg.rf.38fdab8274ba58853e2201aa2b7f4516.jpg,640,640,EUS,301,336,547,379
robo-48-_jpg.rf.38fdab8274ba58853e2201aa2b7f4516.jpg,640,640,EUS,239,403,419,441
P1020572_sick_goldfish_jpg.rf.298e5e945fb5fa214c3bb54e56895d81.jpg,640,640,Eye_disease,68,340,186,463
IMG20230921155413_jpg.rf.220b563e1365e5cbafdd1a9d87cab3cd.jpg,640,640,Rotten_gills,287,294,506,518
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,401,245,462,306
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,440,307,482,348
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,399,318,436,355
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,359,223,398,263
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,240,199,316,275
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,232,107,295,171
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,176,147,230,208
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,84,160,149,226
n-287-_jpg.rf.c668b82d62b5c9379f7867f249d60184.jpg,640,640,Body_Worms,378,400,413,439
n-369-_jpg.rf.4bc5bcb303b7ec39db1a00ea99fa994c.jpg,640,640,EUS,291,92,361,327
s-270-_jpg.rf.f1779463103986e7aa92c99730801ff4.jpg,640,640,EUS,353,241,396,321
s-270-_jpg.rf.f1779463103986e7aa92c99730801ff4.jpg,640,640,EUS,326,347,395,467
s-270-_jpg.rf.f1779463103986e7aa92c99730801ff4.jpg,640,640,Fin_lesions,234,355,303,542
n-19-_jpg.rf.5a99f3c41588a0507d5e475e35a26ce3.jpg,640,640,Eye_disease,221,285,298,379
n-153-_jpg.rf.20084ea4c3cd7caf73301355d03542b2.jpg,640,640,EUS,171,127,438,414
n-39-_jpg.rf.e44cb22878c65ff5933640ee9f79538a.jpg,640,640,Eye_disease,83,327,167,418
n-39-_jpg.rf.e44cb22878c65ff5933640ee9f79538a.jpg,640,640,Eye_disease,290,286,348,344
n-39-_jpg.rf.e44cb22878c65ff5933640ee9f79538a.jpg,640,640,Eye_disease,533,261,575,303
s-244-_jpg.rf.56df2d862002414fede7389b3f1049be.jpg,640,640,Rotten_gills,289,238,374,322
n-385-_jpg.rf.6cc4d213adccc6c77b3def1d416ab878.jpg,640,640,Fin_lesions,10,255,150,395
n-379-_jpg.rf.3944bb8edd92f13de32d8363dcf3014e.jpg,640,640,EUS,202,290,341,430
n-379-_jpg.rf.3944bb8edd92f13de32d8363dcf3014e.jpg,640,640,Fin_lesions,364,151,459,370
n-11-_jpg.rf.deab64e4011bf91a477f1abd437b7e14.jpg,640,640,Eye_disease,189,138,276,228
n-11-_jpg.rf.deab64e4011bf91a477f1abd437b7e14.jpg,640,640,Eye_disease,255,437,310,499
n-224-_jpg.rf.e9133a55a0914ae9b0f4ee3e6c2694dc.jpg,640,640,Body_Worms,171,198,249,276
n-224-_jpg.rf.e9133a55a0914ae9b0f4ee3e6c2694dc.jpg,640,640,Body_Worms,100,283,173,355
n-224-_jpg.rf.e9133a55a0914ae9b0f4ee3e6c2694dc.jpg,640,640,Body_Worms,407,413,513,520
n-224-_jpg.rf.e9133a55a0914ae9b0f4ee3e6c2694dc.jpg,640,640,Body_Worms,333,453,393,513
n-224-_jpg.rf.e9133a55a0914ae9b0f4ee3e6c2694dc.jpg,640,640,Body_Worms,169,464,328,623
n-224-_jpg.rf.e9133a55a0914ae9b0f4ee3e6c2694dc.jpg,640,640,Body_Worms,7,234,101,368
s-294-_jpg.rf.d89e306f836e33b49299da6bef5d7cc4.jpg,640,640,Rotten_gills,240,250,403,371
n-260-_jpg.rf.ad42bdbfed91c8a83c7f16bb7d11cb51.jpg,640,640,Head_Worms,232,127,582,381
n-273-_jpg.rf.c351525eb422df10723273f52e6aeb04.jpg,640,640,Head_Worms,345,201,446,283
s-44-_jpg.rf.4906279a72849bee7ab1e2f76618fd96.jpg,640,640,Rotten_gills,141,185,348,425
s-28-_jpg.rf.927c2f0d00f475f60bc4f53101436b28.jpg,640,640,Rotten_gills,285,227,375,365
s-139-_jpg.rf.f5bdeeda6f3fb963f183cbf060f215ec.jpg,640,640,EUS,300,282,410,392
s-139-_jpg.rf.f5bdeeda6f3fb963f183cbf060f215ec.jpg,640,640,EUS,313,398,378,463
s-139-_jpg.rf.f5bdeeda6f3fb963f183cbf060f215ec.jpg,640,640,EUS,405,60,509,163
34_png_jpg.rf.b1a946e54b73c1da612af1d93100d84a.jpg,640,640,EUS,215,108,343,376
n-373-_jpg.rf.7a4aa5daa73f27cd7d78c0766b422fad.jpg,640,640,Eye_disease,362,363,415,416
n-373-_jpg.rf.7a4aa5daa73f27cd7d78c0766b422fad.jpg,640,640,EUS,182,285,360,464
